Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK58,OUT017,1731.4500785896478
NCJ42,OUT035,1700.3992535373543
FDZ34,OUT027,5166.160220168067
FDA52,OUT018,2741.980245938091
NCR29,OUT013,923.6374187522322
FDT48,OUT035,3517.8582476170714
DRJ51,OUT019,617.8245935166453
NCS54,OUT046,2962.2027770608
FDV01,OUT035,2586.2703306057488
DRG51,OUT027,4312.460686383149
NCG42,OUT013,2107.548939688009
FDA51,OUT049,1878.7978718302968
FDV19,OUT010,438.49078278121647
NCT18,OUT045,3087.459766147723
NCS41,OUT045,3061.159327677494
FDO03,OUT046,3854.099720856192
FDL12,OUT010,142.11246673147298
FDY37,OUT010,385.6957812350172
FDI58,OUT049,1498.2978961022468
FDT28,OUT018,2194.4830396246102
NCC42,OUT010,323.78081771201755
FDO01,OUT017,2004.0258878226516
FDJ02,OUT013,2474.9863261450605
FDQ04,OUT018,630.379577671664
DRL47,OUT013,2049.5740620359597
FDZ32,OUT035,1729.1262768367326
FDC35,OUT035,3427.351449947054
FDX14,OUT045,1154.661358682612
FDZ35,OUT013,1695.2836130928029
FDL14,OUT013,2592.631963695005
FDO04,OUT049,918.3706458342203
DRK11,OUT017,2520.6149093951685
FDB44,OUT018,3184.019508920572
FDZ50,OUT049,3184.8742828873696
FDI12,OUT027,2369.8219159835426
FDU43,OUT017,3912.719105782093
FDD58,OUT010,244.1896838247901
FDB27,OUT017,3218.8136989107725
FDB04,OUT018,1128.806855448596
NCO17,OUT013,1943.8283460163082
FDL12,OUT017,940.0718649416374
DRJ13,OUT049,2702.5854082050428
FDD57,OUT045,1544.3999251915204
FDW19,OUT035,1831.1873877393537
DRD27,OUT018,1415.9296594986185
FDH27,OUT027,3664.7263249712305
NCW30,OUT027,6725.689311376132
FDR40,OUT018,1040.1166764012717
FDG05,OUT013,2578.666714455198
NCY41,OUT019,27.629330188272434
FDI38,OUT018,3123.738556831275
FDR20,OUT046,755.2381702142395
FDE09,OUT017,1779.4533756397977
FDN50,OUT019,238.68106238786459
DRF27,OUT045,2530.4176076250906
DRF51,OUT013,756.6992864010977
NCO02,OUT019,205.0064325694609
FDB51,OUT027,1691.7874502256552
FDJ50,OUT013,915.635196436142
FDN52,OUT013,1415.528440668036
FDX14,OUT013,1216.1103828916318
FDT27,OUT019,588.0193469174483
FDV10,OUT013,690.2279930352188
FDU33,OUT046,740.703471497397
FDU58,OUT046,3117.360588505385
NCP42,OUT027,5120.872232721573
FDL51,OUT027,5628.407277117994
DRH15,OUT027,1317.5167813705193
FDU16,OUT017,1390.5958701836155
FDW15,OUT017,2510.992613964005
FDQ44,OUT045,2054.793233382745
NCI06,OUT027,4767.523938402037
DRK23,OUT019,538.4971840279936
FDC28,OUT035,1827.321064998279
NCY17,OUT019,59.17874228942674
NCV05,OUT018,2298.060509845844
FDM34,OUT019,310.8492533669837
DRD60,OUT027,4991.145967488994
FDT38,OUT046,1372.6600276474624
FDQ57,OUT018,2070.5331485395477
FDE59,OUT027,1260.2308904504544
NCM43,OUT046,2713.3753408864686
DRI51,OUT049,2973.520606174734
NCG30,OUT017,2013.4252831285314
NCK54,OUT035,1897.3925682431122
FDQ16,OUT019,266.5496127529416
FDI36,OUT013,3405.411316832255
FDX16,OUT027,3895.0989647947463
FDA34,OUT046,2994.94093821712
FDJ48,OUT018,3696.501311777479
FDU47,OUT035,2167.2660742639023
FDS39,OUT046,2267.6343156248377
FDD11,OUT046,3970.732299197808
FDM16,OUT027,1951.8438002867915
FDU56,OUT018,2767.626542397361
FDQ32,OUT017,2112.6912331766703
DRK35,OUT013,666.6104882653167
FDA58,OUT049,3893.290375449161
DRG48,OUT019,410.7122118835555
FDT59,OUT010,575.8949141598894
FDQ31,OUT019,212.2325996065822
FDS51,OUT018,869.9048129268365
FDW32,OUT027,2281.1064059545092
FDI15,OUT027,6111.290054278018
NCV30,OUT017,1001.3270677389603
DRG25,OUT049,3215.075428746613
FDT02,OUT013,759.379969989056
FDO33,OUT027,3107.385537402606
FDP38,OUT035,835.4364105185905
FDZ45,OUT035,3399.61491644916
NCA54,OUT027,4770.505900098464
FDU33,OUT017,750.7906408950737
FDN58,OUT017,3883.52377029315
FDI05,OUT045,1194.173965578846
FDM57,OUT019,216.36702118891117
NCS42,OUT027,2673.094970346785
FDB57,OUT045,3600.4762461669748
FDC03,OUT045,3203.0425147305577
FDZ58,OUT013,1986.0856785921703
NCK29,OUT045,2051.1533934146896
NCR53,OUT045,3674.4679369623723
FDE26,OUT027,3935.7822962081846
FDU52,OUT049,2548.8344455836864
FDE41,OUT027,2186.244627609458
FDU38,OUT018,2908.42816160004
FDA52,OUT017,2950.8630112024052
FDW46,OUT046,1100.5050599430585
DRI59,OUT035,3811.0739140232436
FDT38,OUT035,1404.0927949165105
FDL33,OUT018,3049.2101526490446
FDQ01,OUT027,6207.05480157217
FDJ08,OUT046,3125.7568084882923
FDQ47,OUT049,708.0497992860708
NCZ18,OUT013,4162.862531450468
FDE29,OUT017,985.7712517669472
FDF10,OUT027,3934.8012537488394
FDC48,OUT049,1355.756485704254
FDY58,OUT013,3895.4747748013233
NCX30,OUT010,706.5814834320388
FDV11,OUT013,2930.8371333763253
FDT46,OUT046,793.3464424676517
DRD01,OUT019,164.78275253449806
FDQ11,OUT013,4086.4499206301325
NCM41,OUT017,1475.1906021414409
NCC55,OUT013,773.4981283597976
FDG45,OUT027,5616.588371458507
NCQ54,OUT049,2924.8950439672144
FDM34,OUT045,2055.004136717511
FDD17,OUT019,680.052135193409
FDN38,OUT027,6269.577788904573
FDB53,OUT018,2277.0190534629364
NCL06,OUT035,4030.416809307383
NCV18,OUT019,250.90846920879494
FDX25,OUT013,3155.345053416076
FDB39,OUT046,901.6998361403016
FDC33,OUT049,3485.21708155057
NCO14,OUT018,587.0903271565373
FDA58,OUT027,6167.929662445087
NCQ02,OUT017,3192.3394652767106
NCR53,OUT017,3782.804151046398
FDN52,OUT046,1457.0525040314428
FDG26,OUT046,3973.949297639502
FDE23,OUT027,1399.265691545729
DRI37,OUT013,922.4068576321813
DRH37,OUT018,2488.6683465181673
FDO01,OUT035,2162.8172299755406
FDK45,OUT049,1857.8386585533824
FDP23,OUT049,3617.0302457330145
FDM33,OUT035,3585.252742149044
FDD36,OUT017,1929.228660980005
FDL56,OUT017,1379.1844746307463
FDT27,OUT010,572.6965805665479
FDG52,OUT017,729.3538186159935
NCL42,OUT035,4060.2737792789903
DRJ24,OUT046,3101.4217322544932
FDV38,OUT046,863.9078082010155
FDT35,OUT045,2890.5981216574296
FDY51,OUT045,3521.614837911116
FDC37,OUT017,1763.6335171883509
NCP43,OUT013,3103.2057752358114
FDO33,OUT045,1853.6764057571133
FDW04,OUT018,1894.0552158170494
NCC31,OUT046,2526.09246987416
FDK22,OUT049,3576.5433242825893
FDJ50,OUT017,980.807051637028
FDV13,OUT017,1483.8928492974565
DRL60,OUT017,2532.1526332646336
FDW03,OUT017,1770.4576781097683
FDY27,OUT035,2953.030133468864
FDB39,OUT027,1446.0672890562773
FDU59,OUT045,2666.798779751353
FDZ57,OUT049,2118.291805108592
FDO21,OUT049,3844.793957391631
FDS43,OUT018,2865.451443500736
FDU28,OUT010,528.4582490945104
FDC51,OUT010,331.1356690428572
FDW16,OUT010,251.13064479262061
FDP32,OUT010,307.20891180353874
FDB60,OUT019,559.6249472213601
NCQ30,OUT046,1875.165305370182
FDD26,OUT049,3116.581333341048
FDI44,OUT045,1167.6017374476291
DRH23,OUT046,947.259852778112
FDO44,OUT046,1782.4727209522603
FDG04,OUT046,3122.5278707403368
FDM32,OUT027,2405.752117872587
FDM09,OUT013,2920.80329232177
FDZ47,OUT013,1551.9643457054249
FDM40,OUT027,3610.8214002476043
FDY48,OUT017,1661.9662289366968
NCM30,OUT045,713.470848802657
FDX36,OUT010,635.5722398874568
DRF03,OUT017,684.0417577671251
FDN51,OUT049,4113.464794898151
FDM57,OUT049,1396.278788047293
FDB35,OUT049,1513.2531227129882
FDY13,OUT027,2034.4435481091632
FDA37,OUT017,2141.277894352395
NCX53,OUT017,2216.0443491877295
FDD59,OUT018,1050.7871343451434
FDX10,OUT019,37.19204336163921
FDC03,OUT018,2954.2503465848117
FDW43,OUT035,3786.69868467136
FDW10,OUT046,2844.751684724495
FDY14,OUT027,6377.633803557093
FDV43,OUT045,717.9908983234291
FDO40,OUT013,2546.3914608551886
FDP46,OUT027,2360.2413520077803
NCE43,OUT019,440.9313085628121
FDD05,OUT035,1948.854932709084
FDJ60,OUT010,436.2152861492036
DRE27,OUT018,1279.6151517017506
FDO11,OUT035,4082.893212687326
DRG11,OUT027,2819.6465531140216
FDK33,OUT010,598.4285921040348
DRM23,OUT045,2869.9398252156475
FDJ02,OUT027,3919.2187723980796
NCZ05,OUT045,1677.9051803634784
NCL30,OUT013,2144.3812052349554
FDZ19,OUT018,2706.4835959544903
FDM45,OUT049,2102.1811996127417
FDO36,OUT046,2988.8298565442337
NCK31,OUT045,856.0674052582419
DRJ37,OUT045,2534.0915777184287
FDP24,OUT018,1584.0166007572798
FDF46,OUT013,1870.7266876211052
FDX46,OUT019,148.58917700066695
NCL18,OUT045,3123.737074282827
FDJ26,OUT013,3541.899310676744
FDJ07,OUT045,1806.438964588175
FDY15,OUT013,2540.0021567972717
DRG01,OUT045,1162.3120272620838
FDF58,OUT045,1119.311764793425
FDZ14,OUT019,306.4614994327028
FDP31,OUT049,1023.8268338512071
FDH45,OUT013,721.0731153422853
FDA09,OUT010,449.4570259509485
FDW31,OUT035,3491.123286738123
FDA57,OUT046,750.0420596940946
NCE55,OUT035,2978.452319758233
FDC17,OUT019,555.6823967631672
FDC59,OUT013,996.986200540382
FDA22,OUT013,2881.9693765113907
FDK52,OUT035,3857.9638153489295
NCM26,OUT046,2521.7055078347307
NCT53,OUT035,2807.9461341487136
FDW45,OUT018,2180.3251480921
NCI18,OUT035,3753.805302881152
FDE38,OUT018,2425.377354640751
FDF08,OUT019,221.29387212476468
FDY58,OUT010,620.6618826072358
FDF58,OUT019,161.84474602643468
FDX39,OUT017,3525.4628973618396
FDB44,OUT049,3553.182961559236
FDF28,OUT013,2135.946391794493
FDE39,OUT013,1981.9177554575583
FDT37,OUT018,3610.3601678042332
FDZ45,OUT017,3372.816124194415
FDO40,OUT035,2547.5437023845857
FDM57,OUT027,2286.259742058897
DRG36,OUT017,2942.1734011639946
FDY36,OUT010,174.32145215922424
DRL60,OUT027,4005.9287684850206
FDS25,OUT019,272.5149644349194
DRF49,OUT027,2878.7214684856344
FDP16,OUT045,4108.259094902653
FDS60,OUT049,2820.1954839821956
FDU15,OUT027,1241.43187968116
FDK43,OUT046,2097.026584929182
FDN25,OUT046,964.9765013176445
FDE53,OUT049,1698.8482705926583
FDB22,OUT013,2550.005964379714
FDE39,OUT017,1977.5071552893726
FDX35,OUT035,3780.8673833709745
NCG54,OUT049,2914.2238193499843
FDH27,OUT035,2456.9484653351637
NCK42,OUT013,3569.2322896470187
FDS25,OUT049,1783.9544269529465
FDI10,OUT018,2680.3362816031945
FDU35,OUT035,1635.6248432767552
FDI04,OUT017,3449.6283721016707
DRK23,OUT035,3988.4885221425493
FDB53,OUT019,373.99536210881433
FDY02,OUT049,4105.6913280062745
FDM60,OUT035,706.8109744225974
NCJ31,OUT010,636.2890383849219
DRP35,OUT017,2066.737992866695
NCQ30,OUT018,1795.5442974883756
DRL11,OUT010,427.03677585033324
FDU01,OUT013,3111.979735420255
FDR39,OUT035,2979.515662358744
FDO08,OUT046,2695.7696487664484
FDC02,OUT045,4062.582454802367
NCZ29,OUT035,2082.37063299651
FDF29,OUT010,337.8650551136459
FDZ23,OUT017,3103.6557287419014
NCU53,OUT018,2398.696413162074
NCW30,OUT013,4334.531325357775
NCM26,OUT027,4112.032097545925
FDV50,OUT027,3301.7939591357645
FDW15,OUT049,2510.036719891575
FDI35,OUT027,5059.259048284759
FDO11,OUT017,4022.4257721511417
FDN48,OUT046,1459.9640436368754
NCA17,OUT049,2406.1216004252
NCN54,OUT013,1187.1628074039772
FDP22,OUT013,780.4111739603304
NCB54,OUT035,2166.0543116176277
FDD08,OUT045,693.1400949481431
DRM48,OUT010,55.00254169198388
FDG41,OUT027,2837.972186941727
FDE44,OUT027,1361.949417511139
FDE26,OUT035,2289.3352112498724
NCS38,OUT013,1861.6125404383456
NCJ54,OUT018,3485.4803251146177
FDI40,OUT019,264.70681780602104
FDN45,OUT018,3365.1856877404807
FDU43,OUT046,3965.2716991692996
FDI04,OUT010,576.5319837082204
NCC07,OUT018,1417.9181100396622
NCC07,OUT019,246.9396141273196
NCD18,OUT045,3756.1913552019478
FDU55,OUT035,4171.698412303872
FDX59,OUT035,685.2798266696443
FDR52,OUT049,3183.095859644298
NCP17,OUT013,1000.2038870248043
FDQ32,OUT045,2076.638455582172
NCT17,OUT049,3106.594057670321
FDO10,OUT049,990.1701750301968
FDE32,OUT049,659.0963478504634
FDN44,OUT045,2562.8901318802737
FDH02,OUT035,1458.0245228702308
FDK60,OUT013,1546.5634984785665
FDS24,OUT019,216.98331485742938
FDL03,OUT010,586.4055441725645
FDB46,OUT027,5667.4945551793535
FDO48,OUT049,3829.6032043739187
FDZ39,OUT049,1686.5088145197726
FDT02,OUT027,1263.7348703334524
FDC50,OUT013,1478.3219501299045
FDP39,OUT035,795.4380652873206
DRG15,OUT018,870.346811384301
FDP10,OUT018,1435.0615415205502
FDF53,OUT027,5096.811509195915
FDN34,OUT045,2940.310459496761
FDK02,OUT045,1973.230500144859
FDC23,OUT045,2895.39968881094
FDJ10,OUT019,334.0831494430622
FDE53,OUT035,1765.4157425928643
FDR25,OUT035,4214.99842383176
FDW50,OUT046,2675.1902125580154
FDS09,OUT049,900.4328135116325
FDW49,OUT010,440.1106440425183
FDU51,OUT046,2967.616927949857
FDF28,OUT018,1858.1826740875586
NCY30,OUT018,2691.2695092658396
FDD44,OUT045,4071.8339281461786
FDX09,OUT017,2933.4473543527793
NCF30,OUT013,2069.6666486753725
FDZ50,OUT019,543.4139820078888
FDW37,OUT013,1496.044602246516
FDD11,OUT049,3996.205634204337
DRH39,OUT018,945.7435611348387
FDA36,OUT049,3143.577802154131
NCG43,OUT049,1416.771526317666
FDF02,OUT035,1727.6271723047955
FDP57,OUT027,2632.5438467443346
NCE42,OUT017,3691.987528707775
NCR38,OUT027,6290.383180066879
FDP03,OUT019,327.08862322473215
FDO51,OUT035,741.2991091266483
NCQ42,OUT046,2031.1912574347994
NCM41,OUT046,1475.9002990463734
FDH48,OUT027,2190.4586013058038
DRF60,OUT046,3988.2202962424535
FDJ27,OUT035,1640.9926347762823
FDQ14,OUT013,2516.1823712710257
FDN27,OUT017,1761.2932667277778
NCQ02,OUT046,3096.9172331296813
FDJ33,OUT049,2163.43553515806
FDP07,OUT027,5157.347205885388
DRE01,OUT049,4144.074342348657
FDU36,OUT045,1602.1855586453087
FDL28,OUT017,3989.2270600561255
NCX53,OUT046,2154.060720043156
FDZ39,OUT013,1672.5895963737225
NCP42,OUT013,3258.4506426704456
FDJ14,OUT035,1264.8390738455314
FDK04,OUT049,900.0650851362927
NCC19,OUT017,3222.457867655479
FDS09,OUT018,676.1890347450772
FDZ02,OUT046,1595.4415536444208
FDD35,OUT018,1831.8208788763463
NCY42,OUT017,2396.3596837419773
FDB05,OUT045,4149.861574422991
FDF20,OUT035,3228.719036415182
NCO41,OUT018,1364.066853213461
FDC40,OUT027,1970.9123306664467
FDV58,OUT045,3222.596017624367
FDZ57,OUT045,2047.5121793848127
DRM35,OUT046,2995.836518805904
DRN36,OUT018,1271.2371650865462
FDQ13,OUT046,1346.312210929903
DRO35,OUT010,300.16629603468755
NCD43,OUT035,1700.0958192725284
FDA51,OUT018,1616.9437168107156
NCX17,OUT027,5943.969353669475
NCZ17,OUT049,691.7322588506631
FDR11,OUT027,4283.293613240197
FDW34,OUT049,4107.122924691445
FDN50,OUT017,1483.8928492974565
FDS09,OUT046,879.11669200084
FDS48,OUT018,2273.158780392023
FDL44,OUT049,2762.008494183072
DRF48,OUT018,2879.6529266889784
FDA14,OUT018,2230.056322582526
NCD30,OUT049,1554.8009325345515
FDI16,OUT017,836.1768200333031
NCG06,OUT035,4032.6832808908753
DRZ24,OUT035,1967.7163166528414
NCS17,OUT045,1449.6665920017376
FDB37,OUT045,4130.465870759213
FDE10,OUT035,2137.7105947746345
FDC57,OUT045,3115.7440966761947
FDM12,OUT018,2863.3348860897872
FDE24,OUT049,2126.0453136914207
FDW22,OUT045,3584.0309600611017
DRD01,OUT027,1521.6765682113187
NCZ18,OUT027,6287.5043847218785
FDN49,OUT045,736.7866824941095
FDR22,OUT035,1871.8320241732567
FDV08,OUT019,67.70565378331275
FDY39,OUT046,3092.5890904544167
FDV36,OUT049,2125.968845704232
FDO60,OUT045,736.1397920895354
FDU04,OUT027,3334.094893373548
FDR20,OUT027,1340.3160263702516
FDW19,OUT019,251.93452161512073
FDU40,OUT049,3105.0801912791158
FDK15,OUT045,1525.0886995163419
DRF15,OUT035,2526.190646372588
FDQ25,OUT017,2999.6942830680373
FDI48,OUT019,124.50629486795606
FDS49,OUT046,1168.9667431788155
FDV22,OUT046,2606.9668491352454
NCV42,OUT046,1780.9102475671937
FDX26,OUT046,3089.5317507113737
FDI33,OUT018,1284.7452853336877
FDZ14,OUT049,2075.774053107498
FDG10,OUT013,917.1226497793602
FDM38,OUT018,699.4853866099234
FDG26,OUT027,6262.967261233868
FDH46,OUT035,1664.5094291764153
FDN13,OUT018,1392.2051553017727
FDU57,OUT035,2595.6988260850108
NCI06,OUT046,2919.469726905343
FDM38,OUT045,896.7552770706989
NCG42,OUT010,304.4767213042999
FDL39,OUT045,2957.492575204138
FDT31,OUT019,494.7281116271729
FDV59,OUT013,3563.3888787727283
FDB49,OUT035,1646.494314637156
FDD58,OUT049,1649.6416416006268
DRN59,OUT046,723.9401405927292
FDX48,OUT049,2584.0303955235886
FDQ11,OUT049,3998.560489669275
FDY12,OUT049,875.6198247741022
FDQ11,OUT045,3947.1923030170587
DRI11,OUT017,1862.0486841815896
FDY32,OUT027,4352.591781963512
FDS51,OUT045,1026.3080498554823
FDR19,OUT010,388.400787159527
DRB13,OUT018,2911.154938593843
FDS21,OUT035,1050.3327989896254
FDQ40,OUT045,2933.9160793526
NCE55,OUT013,2960.851462079171
FDX43,OUT027,4476.167381940101
FDS12,OUT049,2096.10941226989
DRK01,OUT027,2375.341746530325
FDN25,OUT017,960.4348651702171
FDB60,OUT046,3269.6507502414343
FDQ13,OUT017,1352.0283895596538
DRK13,OUT045,3334.7477463289233
DRF25,OUT018,565.6119662004685
NCD42,OUT019,34.807038954773816
FDW25,OUT045,1316.7591062263762
NCV29,OUT027,4739.045041620431
NCK42,OUT035,3606.463931223031
DRJ13,OUT027,4144.088975796238
DRD15,OUT017,3926.8837202177883
FDM27,OUT045,2523.348694683761
FDZ50,OUT018,2889.8248623622862
FDC04,OUT046,4096.732671028883
FDF50,OUT049,3283.4829484698093
FDP15,OUT045,3988.3959377199335
FDK46,OUT035,4091.550041212273
FDZ56,OUT018,2624.9874954143197
FDY60,OUT049,2251.8631529615227
FDB10,OUT035,3981.5060134940854
FDR57,OUT045,2585.001598161147
FDU58,OUT049,3177.5861027953797
FDH02,OUT046,1439.2257065871133
FDP48,OUT013,3145.8933415458205
FDI46,OUT035,4087.3319586824628
FDW56,OUT013,3241.525878017571
NCM19,OUT010,293.12151397857065
FDS50,OUT027,5632.872015797844
FDK24,OUT013,719.1870157077292
FDO36,OUT017,2997.0109023544696
FDK45,OUT027,2961.7909676725253
NCL05,OUT045,748.8484046967508
FDL32,OUT018,1517.230129589045
FDA28,OUT049,2101.7640859864914
FDY36,OUT018,979.5494639643273
FDP32,OUT018,1845.089882537874
FDL50,OUT046,2068.9085358374446
DRC24,OUT049,2550.3161996681565
NCS18,OUT017,1721.0358646458862
FDD16,OUT017,1104.0890421745873
NCV18,OUT013,1446.5769384047767
FDX07,OUT046,3112.5130488889254
NCZ05,OUT027,2695.334747373509
NCI31,OUT013,666.8289544689026
FDK14,OUT049,1302.9852585789436
NCR06,OUT045,742.2461906186513
NCF54,OUT049,2951.94933075987
DRG23,OUT010,392.18143468048197
FDD53,OUT046,782.3233128120521
NCM31,OUT027,3420.2695101356912
FDT16,OUT017,4204.02509583402
FDR40,OUT035,1271.5895673719506
DRG25,OUT017,3197.177131178745
FDT10,OUT035,1032.5568836246705
FDY32,OUT013,2719.938928816218
FDN50,OUT035,1526.695052356682
FDZ35,OUT019,277.64297790515434
NCP54,OUT045,2066.0088086590986
NCD07,OUT035,1836.5660777770872
FDS02,OUT018,3137.3962368102702
DRN59,OUT018,615.0872114187846
DRB24,OUT013,2638.349869038416
FDP37,OUT027,3573.7653591506005
DRB01,OUT018,2868.776975292718
FDR47,OUT046,3164.6541632513
NCM31,OUT010,352.82893866968334
NCF06,OUT027,6471.998782668504
NCV17,OUT027,3571.657256331855
FDS10,OUT049,2936.4225810264124
FDN52,OUT035,1425.1624893586231
FDZ48,OUT013,1789.8466446126195
FDJ48,OUT049,4151.2184678780595
DRB13,OUT027,5016.930819409834
FDV59,OUT017,3588.5419752194584
FDL32,OUT035,1788.9930884057992
FDZ12,OUT035,2212.959980060789
NCR06,OUT027,1212.4968670763274
FDP51,OUT017,1947.7828213729588
FDY22,OUT013,2279.018066075205
FDZ38,OUT049,2999.7838921606826
NCO54,OUT035,916.9332452816557
FDR23,OUT035,2997.5116171620257
FDM38,OUT049,961.282852200882
FDS25,OUT013,1860.4225016179594
FDZ22,OUT013,1336.7733155981477
FDZ20,OUT019,627.817627241267
FDD45,OUT010,224.49835211065465
FDN03,OUT049,4039.1756880701805
NCW30,OUT046,4113.684180922928
FDY24,OUT027,1626.8903640462077
FDJ26,OUT019,560.5462843697499
FDM15,OUT049,2567.4249021634023
NCW54,OUT027,1577.2766907224063
FDA23,OUT045,1608.659992807687
FDA39,OUT019,45.88524113719723
FDZ12,OUT017,2329.1809094721098
NCB42,OUT046,1891.7610019927388
FDL16,OUT046,755.2491960849252
FDO24,OUT019,483.42051451780253
NCP42,OUT046,3191.192536957675
FDR19,OUT018,2223.2497456119277
DRL01,OUT045,3929.9450599057936
FDV37,OUT046,3381.473973741115
FDI41,OUT010,388.37866413115717
FDF58,OUT049,1050.2079527965448
NCF43,OUT018,1975.659940809527
FDN02,OUT049,3436.934561484254
NCP41,OUT035,1805.2775394378627
NCY17,OUT027,1269.9744837679023
FDL58,OUT027,6047.610007211259
NCA30,OUT027,4947.351905977831
FDE46,OUT018,2266.165846887469
FDY38,OUT035,3967.654821097993
NCH29,OUT027,2580.3579972492057
FDO20,OUT045,4072.381154783182
FDP44,OUT018,1451.9716019438424
FDM02,OUT027,2375.3759873714353
FDJ14,OUT027,2006.0505707320165
FDH04,OUT010,287.0808997680399
DRK23,OUT046,3931.2447014670433
NCW05,OUT046,1787.0629139519162
FDF12,OUT049,2469.5709508755226
FDL51,OUT019,618.3563721348862
FDN03,OUT018,3613.183560148556
DRJ37,OUT049,2558.516620382516
FDM12,OUT019,536.5940498641066
FDA16,OUT045,3614.6201599437627
NCB07,OUT017,3315.4231352749093
NCI17,OUT019,268.1314060516481
FDR51,OUT046,2459.4725670095722
FDJ55,OUT045,3786.259686008809
NCZ17,OUT013,677.050675634679
FDU25,OUT013,919.956465900985
NCG18,OUT045,1704.8553277664691
DRM11,OUT017,3925.3368758479946
FDH16,OUT035,1465.4490242147692
FDZ04,OUT018,880.3342776203942
NCX53,OUT035,2278.689875302992
FDX38,OUT027,1381.1420858167935
FDX09,OUT046,2922.081443168619
NCW05,OUT018,1495.856712517092
NCS41,OUT017,3104.621553220464
FDI26,OUT046,2904.305107151382
NCZ41,OUT027,3329.7038928414627
NCK06,OUT046,2068.4233313314635
FDX23,OUT027,2481.969300695505
NCA42,OUT046,2555.8439033753257
FDC20,OUT049,874.998146779079
DRC49,OUT018,2040.2093448323355
FDX01,OUT013,1896.8093544325482
FDC08,OUT045,3729.071346724718
FDC02,OUT017,4096.721090129869
FDK10,OUT045,2926.2875636818835
DRC24,OUT013,2565.502069181261
FDW16,OUT019,255.73137890165367
NCU06,OUT018,3423.8128654169977
DRA59,OUT045,3086.847339055098
FDR24,OUT019,250.00330437112893
DRL35,OUT018,576.2952427423954
FDA49,OUT013,1350.9369252670263
NCC55,OUT046,726.2505203577239
DRD24,OUT019,338.9212388600108
NCE55,OUT049,2964.116679894817
FDT33,OUT045,2942.6463010315524
NCT53,OUT013,2708.031036382101
FDS26,OUT046,4083.3557615885234
FDL22,OUT018,1250.263633556891
FDP44,OUT017,1712.8388012124728
FDC52,OUT018,2234.3372514890125
FDI53,OUT010,426.2715105609252
FDZ23,OUT046,3102.032519027178
NCT18,OUT013,3110.921798314957
FDR13,OUT046,1914.2056308485924
FDB09,OUT010,306.90987888380187
FDZ60,OUT013,1702.446516404173
FDB11,OUT046,3785.6079592102346
FDC10,OUT018,1639.7415599137994
FDW56,OUT035,3278.176790275442
FDK14,OUT027,2194.3022587299806
DRE27,OUT027,2459.1192708747735
FDA38,OUT017,4146.41676946835
FDT11,OUT045,3059.2703225333325
FDP15,OUT035,4075.3494677782573
FDV27,OUT035,1412.6836267998356
FDS36,OUT027,3082.5899702699744
FDY40,OUT027,1399.328409582333
NCF19,OUT049,802.3536741125458
FDF53,OUT045,3068.6707215691963
FDS14,OUT027,4022.2377308229966
FDE56,OUT046,1051.9546370792439
FDZ19,OUT035,2950.6359327703103
FDZ46,OUT013,1847.4639581750046
FDR16,OUT046,3591.024805779617
FDG29,OUT018,593.6235057362496
NCE30,OUT017,3472.537935865671
FDZ40,OUT046,853.4248765344234
FDG58,OUT018,2296.6791683402053
DRH03,OUT013,1432.705644778144
FDZ47,OUT045,1452.101183563646
FDV04,OUT018,2277.379802061633
FDZ10,OUT018,1836.546467857391
FDG46,OUT017,1853.730530575623
NCF07,OUT045,1525.3687146235093
FDY44,OUT035,3308.308686524744
FDB21,OUT013,4160.315859644265
FDS20,OUT035,3129.0791310779414
FDS49,OUT049,1176.522793965201
FDX55,OUT027,5670.969079671006
NCQ02,OUT018,2869.722572840033
FDR25,OUT013,4331.304633855565
DRG39,OUT045,880.7104109436887
FDB46,OUT046,3555.6099958401655
NCC30,OUT018,2685.2473090314675
FDE58,OUT035,2008.2338258206528
FDC05,OUT019,566.6991105176778
FDY15,OUT046,2534.500571862346
FDG14,OUT046,2552.7486870754674
FDL08,OUT049,4084.9756563958194
FDQ47,OUT013,674.0038721357218
FDN12,OUT035,1773.5359483360794
FDW10,OUT013,2849.487127855684
FDD02,OUT035,1891.857610324907
FDX35,OUT010,563.8789654166017
FDT35,OUT046,2875.718814800469
DRN47,OUT019,511.76986348034734
FDB11,OUT010,606.7464254333561
FDN20,OUT045,2859.0760118344333
FDB59,OUT035,3436.581114746311
FDJ58,OUT045,2935.618595897662
FDU60,OUT046,2899.884857235147
FDS03,OUT049,1126.1529153880765
FDU40,OUT019,526.366983378188
DRH15,OUT049,794.8449754825037
FDD04,OUT027,3588.8957534166484
FDQ01,OUT046,4011.6104180512793
FDF28,OUT035,2129.243675694716
FDD22,OUT010,260.4315227610052
FDY19,OUT046,1899.862975755464
FDN33,OUT035,1559.7048040224304
FDV36,OUT035,2166.6054174794403
FDW01,OUT010,382.370952181838
FDJ28,OUT049,3295.1807152692986
FDB17,OUT035,3032.7699222700608
FDM40,OUT049,2169.262861370006
FDV46,OUT045,2111.75620457715
FDQ44,OUT049,1963.1515143598108
NCD42,OUT046,717.9931917011388
DRH37,OUT046,2659.0225613677267
FDR10,OUT018,2411.933300207812
NCD06,OUT027,1278.7801454474827
FDI53,OUT046,2676.1727374705433
FDG16,OUT035,3572.103963612364
DRB25,OUT046,1753.178136567636
